1776341307.728411,3.139969,0.400000,1.250000,178.164000
1776341307.828264,6.493771,0.400000,1.250000,178.012000
1776341307.928165,4.087569,0.400000,1.250000,178.012000
1776341308.028358,4.539501,0.400000,1.250000,176.320000
1776341308.128266,4.421162,0.300000,0.937500,178.168000
1776341308.228190,6.403131,0.500000,1.562500,178.168000
1776341308.328137,3.358100,0.400000,1.250000,178.068000
1776341308.428304,4.435345,0.400000,1.250000,178.160000
1776341308.528184,4.061582,0.300000,0.937500,178.160000
1776341308.628329,3.778326,0.400000,1.250000,178.064000
1776341308.728137,4.776847,0.400000,1.250000,178.160000
1776341308.828188,8.199592,0.500000,1.562500,178.160000
1776341308.928244,4.791972,0.700000,2.187500,178.076000
